id,japanese,reading,french,category,lesson,level,ready
"v1691","打ちます","うちます","envoyer [un télégramme]","verbe","33","N4","true"
"v1692","電報代","でんぽうだい","frais de télégramme","nom/autre","33","N4","true"
"v1693","できるだけ","できるだけ","autant que possible, le plus ～ possible","nom/autre","33","N4","true"
"v1694","短く","みじかく","court, brièvement","nom/autre","33","N4","true"
"v1695","また","また","et","nom/autre","33","N4","true"
"v1696","例えば","たとえば","par exemple","nom/autre","33","N4","true"
"v1697","危篤","キトク","dans un état critique, dans un état alarmant","nom/autre","33","N4","true"
"v1698","重い 病気","おもい びょうき","maladie grave","nom/autre","33","N4","true"
"v1699","明日","あす","demain","nom/autre","33","N4","true"
"v1700","留守","るす","absence","nom/autre","33","N4","true"
"v1701","留守番","るすばん","garde d'une maison","nom/autre","33","N4","true"
"v1702","祝い","いわい","célébration, fête","nom/autre","33","N4","true"
"v1703","亡くなります","なくなります","décéder, mourir","verbe","33","N4","true"
"v1704","悲しみ","かなしみ","tristesse, chagrin","nom/autre","33","N4","true"
"v1705","利用します","りようします","utiliser, profiter de","verbe","33","N4","true"
"v1706","磨きます","みがきます","se brosser [les dens], astiquer, polir, cirer","verbe","34","N4","true"
"v1707","組み立てます","くみたてます","monter, assembler","verbe","34","N4","true"
"v1708","折ります","おります","plier, casser (en deux)","verbe","34","N4","true"
"v1709","気が つきます","きが つきます","s'apercevoir [que l'on a oublié quelque chose]","verbe","34","N4","true"
"v1710","つけます","つけます","mettre [de la sauce de soja]","verbe","34","N4","true"
"v1711","見つかります","みつかります","[la clé] être retrouvée","verbe","34","N4","true"
"v1712","質問します","しつもんします","poser une question","verbe","34","N4","true"
"v1713","さします","さします","tenir [un parapluie]","verbe","34","N4","true"
"v1714","スポーツクラブ","スポーツクラブ","club de sport","nom/autre","34","N4","true"
"v1715","城","しろ","château","nom/autre","34","N4","true"
"v1716","説明書","せつめいしょ","notice, manuel d'utilisation","nom/autre","34","N4","true"
"v1717","図","ず","figure, tracé","nom/autre","34","N4","true"
"v1718","線","せん","ligne","nom/autre","34","N4","true"
"v1719","矢印","やじるし","flèche (symbole)","nom/autre","34","N4","true"
"v1720","黒","くろ","noir (nom)","nom/autre","34","N4","true"
"v1721","白","しろ","blanc (nom)","nom/autre","34","N4","true"
"v1722","赤","あか","rouge (nom)","nom/autre","34","N4","true"
"v1723","青","あお","bleu (nom)","nom/autre","34","N4","true"
"v1724","紺","こん","bleu marine, bleu foncé (nom)","nom/autre","34","N4","true"
"v1725","黄色","きいろ","jaune (nom)","nom/autre","34","N4","true"
"v1726","茶色","ちゃいろ","marron, brun (nom)","nom/autre","34","N4","true"
"v1727","しょうゆ","しょうゆ","sauce de soja","nom/autre","34","N4","true"
"v1728","ソース","ソース","sauce Worcestershire, sauce (sauce blanche, sauce tomate, etc.)","nom/autre","34","N4","true"
"v1729","お客","おきゃく","client, visiteur, invité","nom/autre","34","N4","true"
"v1730","～か ～","～か ～","～ ou ～","nom/autre","34","N4","true"
"v1731","ゆうべ","ゆうべ","hier soir","nom/autre","34","N4","true"
"v1732","さっき","さっき","tout à l'heure, il y a un instant","nom/autre","34","N4","true"
"v1733","茶道","さどう","cérémonie du thé","nom/autre","34","N4","true"
"v1734","お茶を たてます","おちゃを たてます","faire du thé (dans la cérémonie du thé)","verbe","34","N4","true"
"v1735","先に","さきに","avant, d'abord","nom/autre","34","N4","true"
"v1736","載せます","のせます","poser, mettre, charger","verbe","34","N4","true"
"v1737","これで いいですか。","これで いいですか。","Est-ce que c'est bien comme ça?","expression","34","N4","true"
"v1738","苦い","にがい","amer","nom/autre","34","N4","true"
"v1739","親子どんぶり","おやこどんぶり","grand bol de riz recouvert avec du poulet et des œufs cuits dans une sauce","nom/autre","34","N4","true"
"v1740","材料","ざいりょう","ingrédients, matériaux","nom/autre","34","N4","true"
"v1741","～分","～ぶん","pour ～ personne(s), ～ portion(s) (indiquant la quantité)","nom/autre","34","N4","true"
"v1742","－グラム","－グラム","ー gramme(s)","nom/autre","34","N4","true"
"v1743","ー個","ーこ","(auxiliaire numéral pour compter de petites choses)","nom/autre","34","N4","true"
"v1744","たまねぎ","たまねぎ","oignon","nom/autre","34","N4","true"
"v1745","４分の１（１／４）","よんぶんのいち（１／４）","un quart (1/4)","nom/autre","34","N4","true"
"v1746","調味料","ちょうみりょう","assaisonnement, condiment","nom/autre","34","N4","true"
"v1747","適当な 大きさに","てきとうな おおきさに","de taille convenable","nom/autre","34","N4","true"
"v1748","なべ","なべ","casserole, marmite","nom/autre","34","N4","true"
"v1749","火","ひ","feu","nom/autre","34","N4","true"
"v1750","火に かけます","ひに かけます","mettre qqch. sur le feu","verbe","34","N4","true"
"v1751","煮ます","にます","(faire) cuire, mijoter, faire bouillir","verbe","34","N4","true"
"v1752","煮えます","にえます","cuire","verbe","34","N4","true"
"v1753","どんぶり","どんぶり","grand bol","nom/autre","34","N4","true"
"v1754","たちます","たちます","(le temps) passer","verbe","34","N4","true"
"v1755","します","します","mettre [une cravate]","verbe","34","N4","true"
"v1756","細い","ほそい","fin, mince (de petit diamètre)","nom/autre","34","N4","true"
"v1757","太い","ふとい","gros (de grand diamètre)","nom/autre","34","N4","true"
"v1758","盆踊り","ぼんおどり","danse de la fête de Bon","nom/autre","34","N4","true"
"v1759","家具","かぐ","meuble, mobilier","nom/autre","34","N4","true"
"v1760","キー","キー","touche","nom/autre","34","N4","true"
"v1761","シートベルト","シートベルト","ceinture de sécurité","nom/autre","34","N4","true"
"v1762","鳥肉","とりにく","poulet","nom/autre","34","N4","true"
"v1763","咲きます","さきます","[la fleur] s'épanouir, fleurir","verbe","35","N4","true"
"v1764","変わります","かわります","[la couleur] changer","verbe","35","N4","true"
"v1765","困ります","こまります","avoir des ennuis, être en difficulté","verbe","35","N4","true"
"v1766","付けます","つけます","marquer [d'un cercle]","verbe","35","N4","true"
"v1767","治ります","なおります","[la maladie] guérir","verbe","35","N4","true"
"v1768","直ります","なおります","[la panne] être réparée","verbe","35","N4","true"
"v1769","クリックします","クリックします","cliquer","verbe","35","N4","true"
"v1770","入力します","にゅうりょくします","entrer, saisir","verbe","35","N4","true"
"v1771","正しい","ただしい","correct, juste","nom/autre","35","N4","true"
"v1772","向こう","むこう","là-bas, de l'autre côté","nom/autre","35","N4","true"
"v1773","島","しま","île","nom/autre","35","N4","true"
"v1774","港","みなと","port","nom/autre","35","N4","true"
"v1775","近所","きんじょ","voisinage, proximité","nom/autre","35","N4","true"
"v1776","屋上","おくじょう","(terrasse) sur le toit","nom/autre","35","N4","true"
"v1777","海外","かいがい","pays d'outre-mer, étranger","nom/autre","35","N4","true"
"v1778","山登り","やまのぼり","alpinisme, ascension (d'une montagne)","nom/autre","35","N4","true"
"v1779","歴史","れきし","histoire","nom/autre","35","N4","true"
"v1780","機会","きかい","occasion, chance","nom/autre","35","N4","true"
"v1781","許可","きょか","permission, autorisation","nom/autre","35","N4","true"
"v1782","丸","まる","cercle, rond","nom/autre","35","N4","true"
"v1783","ふりがな","ふりがな","(kana écrits au-dessus ou à côté d'un kanji pour en indiquer la prononciation)","nom/autre","35","N4","true"
"v1784","設備","せつび","équipement, installation","nom/autre","35","N4","true"
"v1785","レバー","レバー","levier","nom/autre","35","N4","true"
"v1786","キー","キー","clavier","nom/autre","35","N4","true"
"v1787","カーテン","カーテン","rideau","nom/autre","35","N4","true"
"v1788","ひも","ひも","ficelle, cordon","nom/autre","35","N4","true"
"v1789","炊飯器","すいはんき","cuiseur de riz","nom/autre","35","N4","true"
"v1790","葉","は","feuille","nom/autre","35","N4","true"
"v1791","昔","むかし","ancien temps, autrefois","nom/autre","35","N4","true"
"v1792","もっと","もっと","plus, davantage","nom/autre","35","N4","true"
"v1793","これで 終わりましょう。","これで おわりましょう。","C'est tout pour le moment. On s'arrête là.","expression","35","N4","true"
"v1794","箱根","はこね","station climatique, site touristique dans la préfecture de Kanagawa","nom/autre","35","N4","true"
"v1795","日光","にっこう","site touristique dans la préfecture de Tochigi","nom/autre","35","N4","true"
"v1796","アフリカ","アフリカ","Afrique","nom/autre","35","N4","true"
"v1797","マンガミュージアム","マンガミュージアム","Musée International du Manga de Kyoto","nom/autre","35","N4","true"
"v1805","それなら","それなら","alors, en ce cas","nom/autre","35","N4","true"
"v1806","夜行バス","やこうバス","bus de nuit","nom/autre","35","N4","true"
"v1807","さあ","さあ","euh, voyons... (utilisé lorsque l'on ne connaît pas bien la réponse de la question.)","nom/autre","35","N4","true"
"v1808","旅行社","りょこうしゃ","agence de voyages","nom/autre","35","N4","true"
"v1809","詳しい","くわしい","détaillé","nom/autre","35","N4","true"
"v1810","スキー場","スキーじょう","station de ski","nom/autre","35","N4","true"
"v1811","草津","くさつ","station climatique dans la préfecture de Gunma","nom/autre","35","N4","true"
"v1812","志賀高原","しがこうげん","haut plateau dans un parc national, situé dans la préfecture de Nagano","nom/autre","35","N4","true"
"v1813","朱","しゅ","vermillon","nom/autre","35","N4","true"
"v1814","交わります","まじわります","fréquenter","verbe","35","N4","true"
"v1815","ことわざ","ことわざ","proverbe","nom/autre","35","N4","true"
"v1816","関係","かんけい","relation","nom/autre","35","N4","true"
"v1817","仲よく します","なかよく します","être en bons termes","verbe","35","N4","true"
"v1818","必要","ひつよう","nécessaire","adjectif-na","35","N4","true"
"v1819","拾います","ひろいます","ramasser","verbe","35","N4","true"
"v1820","かかります","かかります","obtenir une communication [téléphonique], avoir [un coup de téléphone]","verbe","35","N4","true"
"v1821","楽","らく","confortable, aisé, facile","adjectif-na","35","N4","true"
"v1822","珍しい","めずらしい","rare, peu commun","nom/autre","35","N4","true"
"v1823","方","かた","personne (terme de respect équivalent à ひと)","nom/autre","35","N4","true"
"v1824","村","むら","village","nom/autre","35","N4","true"
"v1825","ハイキング","ハイキング","randonnée, excursion à pied","nom/autre","35","N4","true"
"v1826","操作","そうさ","opération, manœuvre","nom/autre","35","N4","true"
"v1827","方法","ほうほう","méthode, moyen","nom/autre","35","N4","true"
"v1828","ふた","ふた","couvercle","nom/autre","35","N4","true"
"v1829","曲","きょく","morceau de musique, pièce","nom/autre","35","N4","true"
"v1830","楽しみ","たのしみ","plaisir, divertissement","nom/autre","35","N4","true"
"v1831","初めに","はじめに","premièrement, pour commencer, d'abord","nom/autre","35","N4","true"
"v1832","これで 終わります。","これで おわります。","C'est fini pour aujourd'hui.","expression","35","N4","true"
